name	category	subtype	designation	status	ownership	governance	partner_agencies	coordination	description	location	acres	counties	municipality	township	gps_lat	gps_lon	plus_code	features	notes	url_primary	urls	parent_site_id	created_at	updated_at
Schneider Soccer Park	Park			Active	Municipal	City of Toledo			"In 2022, initial plans for a 1.3 million dollar renovation of Schneider Park were announced by the city of Toledo, the Toledo Celtics, and the Toledo Football Academy. The plan involves expanding Schnider park to 33 acres, inserting turf and grass soccer fields, adding a walking trail, concessions, and an ADA-accessible playground. Construction is expected to be completed in October of 2023. "	2610 Schneider Rd		Lucas	Toledo		41.609819	-83.608729	86HRJ95R+WG	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 2. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Scott Park	Park			Active	State	City of Toledo			"The Scott Park Sports Complex is nearly 35 acres and is home to four lighted baseball diamonds, a picnic shelter, a soccer field, a community building, a pond, and a walking trail."	2225 Nebraska Ave		Lucas	Toledo		41.641742	-83.596803	86HRJCR3+M7	Hiking Trail	City of Toledo park. GIS mgmtpriority=Mixed-use Park; status=Open; ownertype=State. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 2. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Sleepy Hollow Park	Park			Active	Municipal	City of Toledo			"Visitors to Sleepy Hollow Park will find the fishing pond, a baseball field, a full basketball court, two tennis courts, many picnic tables, and play equipment."	4100 Overlook Blvd		Lucas	Toledo		41.651515	-83.638265	86HRM926+JM		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 2. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Smith Park	Park			Active	Municipal	City of Toledo			"Smith Park has 13 acres, three basketball courts, a pool, two tennis courts, a playground, a walking trail, several picnic tables, a bench, and a barbeque grill, as well as being adjacent to the Mott Library."	668 Dorr St		Lucas	Toledo		41.653899	-83.567026	86HRMC3M+H5	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 2. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Sterling Park	Park			Active	Municipal	City of Toledo			Sterling Field has a baseball diamond in addition to a rugby field that is home to the Toledo Celtics Rugby Club. 	64 Center St		Lucas	Toledo		41.64116	-83.561691	86HRJCRQ+F8		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 2. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Thyer Park	Park			Active	Municipal	City of Toledo			"Thyer Park is a 3.4 acre park that has a baseball diamond, a half basketball court, playgrounds, and several benches and picnic tables."	6105 Luddington Dr		Lucas	Toledo		41.664058	-83.68931	86HRM876+J7		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 2. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Toledo Spain Plaza	Park			Active	Municipal	City of Toledo			"The Toledo Spain Plaza is a monument to the sisterhood between Toledo, Ohio and Toledo, Spain, a relationship that goes back over one hundred years. The park is less than two acres and has several benches, a monument to the sisterhood of the cities, and numerous murals spread throughout. "	1840 Collingwood Blvd		Lucas	Toledo		41.658386	-83.554521	86HRMC5W+95		City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 2. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Trilby Park	Park			Active	Municipal	City of Toledo			"Trilby Park has over 9 acres of land to explore and is home to two picnic shelters, several picnic tables and benches, three playgrounds, a shelter house, two tennis courts, two baseball diamonds, one full basketball court, and three barbeque grills. "	3125 Shawnee Rd		Lucas	Toledo		41.714502	-83.6204	86HRP97H+RR	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 2. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Union Memorial	Park			Active	Municipal	City of Toledo			"Union Memorial Park is on the land of the old Electric Auto-Lite factory, demolished in 1999. The memorial to the strikers is a plaza made from bricks salvaged from the demolished factory, as well as a historical marker."	0 Champlain St.		Lucas	Toledo		41.663662	-83.528713	86HRMF7C+FG		City of Toledo park. GIS mgmtpriority=Historical/Cultural; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 2. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Walbridge Park	Park			Active	Municipal	City of Toledo			"Walbridge Park boasts over 35 acres of land along the Maumee River. It has a boat launch, picnic shelters, barbeque grills, a gazebo, playgrounds, a walking path, and a shelter house, as well as numerous benches and picnic tables."	2735 Broadway St		Lucas	Toledo		41.614468	-83.582524	86HRJC78+QX	Hiking Trail;Boat Ramp	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 2. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Washington Village Park	Park			Active	Municipal	City of Toledo			Washington Village Park is 0.1 acres of open field with several benches. 	373 Woodland Ave		Lucas	Toledo		41.651388	-83.550924	86HRMC2X+HJ		City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 2. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Waterbury Wet Woods	Park			Active	Municipal	City of Toledo			"Waterbury Wetwoods Park has four acres, along with a walking trail through the woods and a free miniature library at the entrance to the park. "	30 Meadow Ln		Lucas	Sylvania	Sylvania	41.713394	-83.651489	86HRP87X+9C	Hiking Trail	City of Toledo park. GIS mgmtpriority=Natural Area; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 2. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Wayne Snow Park	Park			Active	Municipal	City of Toledo				128 Indiana Ave		Lucas	Toledo		41.650624	-83.545642	86HRMF23+6P		City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 2. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Westwood Park	Park			Active	Municipal	City of Toledo			"Visitors to Westwood Park will find 8.1 acres of land to explore with a baseball diamond, a half basketball court, two sets of play equipment, a shelter house, and a football field."	4056 McGregor Ln		Lucas	Toledo		41.714255	-83.641025	86HRP975+PH		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 2. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Willys Park	Park			Active	Municipal	City of Toledo			"Willys Park is over one hundred acres, and contains three baseball diamonds, two horseshoe areas, playgrounds, a pool, four tennis courts, a walking trail, and several benches and picnic tables. "	1375 Hillcrest Ave		Lucas	Toledo		41.682887	-83.573163	86HRMCMG+5P	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 2. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Wilson Park	Park			Active	Municipal	City of Toledo			"Wilson Park offers over twelve acres to explore and is home to a pool complex, three baseball fields, two tennis courts, a basketball court, a soccer field, a street hockey rink, a football field, a shelter house, numerous picnic tables and park benches, drinking fountains, and a walking trail. Visitors will also find numerous murals spread throughout. These were established in 2014 by the YouthBuild cohort who also helped with the walking trails and the benches."	3235 Otto St		Lucas	Toledo		41.681598	-83.529617	86HRMFJC+J5	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 2. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Winterfield Park	Park			Active	Municipal	City of Toledo			"Winterfeld Park is 12.7 acres with baseball diamonds, the George T. Hillard basketball court, barbecue grills, and tennis courts. It also has a walking path, several picnic tables, benches, and a picnic shelter. "	4565 Hill Ave		Lucas	Toledo		41.636118	-83.649398	86HRJ9P2+C6	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 2. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Woodsdale Park	Park			Active	Municipal	City of Toledo			"Woodsdale Park is a 23 acre park that is home to the Glass City Dog Park, a membership based dog park that aims to provide a safe and clean place for dogs to socialize and burn off energy in the open fields, as well as four baseball diamonds, many benches, and a walking trail to enjoy."	1226 Woodsdale Ave		Lucas	Toledo		41.616965	-83.589685	86HRJC86+Q4	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 2. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Yondota Park	Park			Active	Municipal	City of Toledo			"Yondota Park is less than half of an acre of open field with several trees, perfect for a picnic, games, or hammocking."	717 Yondota St		Lucas	Toledo		41.637438	-83.528162	86HRJFPC+XP		City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 2. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Adair Park	Park			Active	Municipal	City of Oregon				844 N Wynn Rd		Lucas	Oregon		41.637733	-83.488566	86HRJGQ6+3H		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Oregon; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://www.oregonohio.org/parks-recreation	https://www.oregonohio.org/parks-recreation		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Berlin-Luella Park	Park			Active	Municipal	City of Oregon				2833 Quincy St		Lucas	Oregon		41.65485	-83.481067	86HRMG39+WH		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Oregon; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://www.oregonohio.org/parks-recreation	https://www.oregonohio.org/parks-recreation		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Easthampton Park	Park			Active	Municipal	City of Oregon				50 Easthampton Dr		Lucas	Oregon		41.650074	-83.472176	86HRMG2H+24		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Oregon; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://www.oregonohio.org/parks-recreation	https://www.oregonohio.org/parks-recreation		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Lake Access - No Boat Ramp	Park			Active	Municipal	City of Oregon				6225 Bay Shore Rd		Lucas	Washington	Washington	41.689694	-83.398462	86HRMJQ2+VJ		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Oregon; status=Undeveloped; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://www.oregonohio.org/parks-recreation	https://www.oregonohio.org/parks-recreation		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Pullman Park	Park			Active	Municipal	City of Oregon				3201 Pullman Ave		Lucas	Oregon		41.655328	-83.4737	86HRMG4G+4G		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Oregon; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://www.oregonohio.org/parks-recreation	https://www.oregonohio.org/parks-recreation		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
South Shore Veterans Park	Park			Active	Municipal	City of Oregon				5760 Bayshore Rd		Lucas	Oregon		41.687906	-83.412565	86HRMHQP+5X	Hiking Trail	Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Oregon; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://www.oregonohio.org/parks-recreation	https://www.oregonohio.org/parks-recreation		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Wildhurst Park	Park			Active	Municipal	City of Oregon				1961 Lagundovie Rd		Lucas	Oregon		41.68853	-83.402037	86HRMHQX+C5		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Oregon; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://www.oregonohio.org/parks-recreation	https://www.oregonohio.org/parks-recreation		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
William P. Coontz Recreation Complex	Park			Active	Municipal	City of Oregon				5330 Seaman Rd		Lucas	Oregon		41.648409	-83.419355	86HRJHXJ+97	Hiking Trail	Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Oregon; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://www.oregonohio.org/parks-recreation	https://www.oregonohio.org/parks-recreation		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Anderson Park	Park			Active	Municipal	City of Maumee				1401 Michigan St		Lucas	Maumee		41.585825	-83.634649	86HRH9P8+84	Hiking Trail	Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Maumee; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://maumee.org/parks	https://maumee.org/parks		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Epstein Park	Park			Active	Municipal	City of Maumee				2005 Indian Wood Cir		Lucas	Maumee		41.58628	-83.682819	86HRH8P8+GV	Hiking Trail	Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Maumee; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://maumee.org/parks	https://maumee.org/parks		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Fairfield Elementary School	Park			Active	School	City of Maumee				3215 Eastfield Dr		Lucas	Maumee		41.580318	-83.651851	86HRH8JX+47	Hiking Trail	Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Maumee; status=Open; ownertype=School. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://maumee.org/parks	https://maumee.org/parks		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Fairfield Park	Park			Active	Municipal	City of Maumee				3215 Eastfield Dr		Lucas	Maumee		41.581082	-83.651798	86HRH8JX+C7	Hiking Trail	Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Maumee; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://maumee.org/parks	https://maumee.org/parks		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Ford Park	Park			Active	Municipal	City of Maumee				509 Ford St		Lucas	Maumee		41.560952	-83.665628	86HRH86M+9P		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Maumee; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://maumee.org/parks	https://maumee.org/parks		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Ft Miami Elementary	Park			Active	School	City of Maumee				2501 River Rd		Lucas	Maumee		41.578412	-83.618643	86HRH9HJ+9G		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Maumee; status=Open; ownertype=School. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://maumee.org/parks	https://maumee.org/parks		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Gateway Middle School Park	Park			Active	School	City of Maumee				325 Sackett St		Lucas	Maumee		41.570302	-83.653534	86HRH8CW+4H	Hiking Trail	Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Maumee; status=Open; ownertype=School. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://maumee.org/parks	https://maumee.org/parks		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Hugo Park	Park			Active	Municipal	City of Maumee				1343 Hugo St		Lucas	Maumee		41.586142	-83.633346	86HRH9P8+FM	Hiking Trail	Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Maumee; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://maumee.org/parks	https://maumee.org/parks		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Library Park	Park			Active	Municipal	City of Maumee				E William at Jackson Streets		Lucas	Maumee		41.566529	-83.647227	86HRH983+J4		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Maumee; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://maumee.org/parks	https://maumee.org/parks		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Maumee High School/Wayne Trail Elementary School	Park			Active	School	City of Maumee				1147 Saco St		Lucas	Maumee		41.577714	-83.640314	86HRH9H5+3V	Hiking Trail	Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Maumee; status=Open; ownertype=School. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://maumee.org/parks	https://maumee.org/parks		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Monclova Park	Park			Active	Municipal	City of Maumee				Monclova Road across from St. Luke's Hospital		Lucas	Maumee		41.559362	-83.683514	86HRH858+PH		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Maumee; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://maumee.org/parks	https://maumee.org/parks		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Rolf Park	Park			Active	Municipal	City of Maumee				2029 Cass Rd		Lucas	Maumee		41.589003	-83.657687	86HRH8QR+JW	Hiking Trail	Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Maumee; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://maumee.org/parks	https://maumee.org/parks		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Towpath	Park			Active	Municipal	City of Maumee				412 River Rd		Lucas	Maumee		41.557295	-83.655357	86HRH84V+WV	Hiking Trail	Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Maumee; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://maumee.org/parks	https://maumee.org/parks		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Union Park	Park			Active	Municipal	City of Maumee				102 Conant St		Lucas	Maumee		41.560858	-83.652538	86HRH86W+8X		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Maumee; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://maumee.org/parks	https://maumee.org/parks		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Valley Grove Park	Park			Active	Municipal	City of Maumee				1088 Valley Grove Dr		Lucas	Maumee		41.585198	-83.622708	86HRH9PG+3W		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Maumee; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://maumee.org/parks	https://maumee.org/parks		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Wolcott	Park			Active	Municipal	City of Maumee				1027 River Rd		Lucas	Maumee		41.572958	-83.638734	86HRH9F6+5G		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Maumee; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://maumee.org/parks	https://maumee.org/parks		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
