Costello Tract	Conservation Area			Active	Put-in-Bay Township Park District	Put-in-Bay Township Park District			The Costello Tract, 3.937 acres of unique forest land, provides natural habitat for wildlife and plants.	Middle Bass Island, Put-in-Bay Township, Ottawa County, Ohio	3.937	Ottawa	Put-in-Bay	Put-in-Bay Township	41.676	-82.812	86HVM5GQ+96		T3 entity discovered during T7 cross-reference of LEIC properties page (lakeerieislandsconservancy.org). Confirmed on PiBTPD official properties page. Listed adjacent to Cleveland Tract addition to Middle Bass East Point Preserve. Not listed in T3 staging — added now. | Unique forest land; wildlife and plant habitat	https://www.putinbayparks.com/put-in-bay-township-park-district/			2026-05-20	2026-05-20
Schneider Tract	Conservation Area			Active	Put-in-Bay Township Park District	Put-in-Bay Township Park District			The 7.33 acre property is comprised of forested wetland with successional island forest habitat.	Middle Bass Island, Put-in-Bay Township, Ottawa County, Ohio	7.33	Ottawa	Put-in-Bay	Put-in-Bay Township	41.678	-82.808	86HVM5HR+5Q	Island; Wetland	T3 entity discovered during T7 cross-reference. Confirmed on PiBTPD official properties page. Not listed in T3 staging — added now.	https://www.putinbayparks.com/put-in-bay-township-park-district/			2026-05-20	2026-05-20
Lawrence Evans Property	Conservation Area			Active	Put-in-Bay Township Park District	Put-in-Bay Township Park District			This .75 acre tract of emergent wetland is located between Kuehnle State Wildlife Area and Petersen Woods.	Middle Bass Island, Put-in-Bay Township, Ottawa County, Ohio (between Kuehnle State Wildlife Area and Petersen Woods)	0.75	Ottawa	Put-in-Bay	Put-in-Bay Township	41.685	-82.807	86HVM5PV+25	Wetland	T3 entity discovered during T7 cross-reference. Confirmed on PiBTPD official properties page. Not listed in T3 staging — added now.	https://www.putinbayparks.com/put-in-bay-township-park-district/			2026-05-20	2026-05-20
Prokesh Property	Conservation Area			Active	Put-in-Bay Township Park District	Put-in-Bay Township Park District			This 1 acre of wet woods offers a unique habitat for a host of animals and plants.	Middle Bass Island, Burgundy Bay area, Put-in-Bay Township, Ottawa County, Ohio	1.0	Ottawa	Put-in-Bay	Put-in-Bay Township	41.679	-82.815	86HVM5HP+J2		T3 entity discovered during T7 cross-reference. Confirmed on PiBTPD official properties page. Located at Burgundy Bay, Middle Bass Island. Not listed in T3 staging — added now. | Wet woods; wildlife and plant habitat	https://www.putinbayparks.com/put-in-bay-township-park-district/			2026-05-20	2026-05-20
African Safari Wildlife Park	Curated Biological Site	Zoo		Active	Private (for-profit)	African Safari Wildlife Park (private)			Drive-through and walk-through wildlife park with hundreds of exotic animals. Drive-thru safari open 10am-5pm (last entry 4pm); walk-thru safari features gibbons, capybaras, kangaroos, porcupines, tortoises. Special experiences include Giraffe Barn (advance booking) and Sloth Feeding. Conservation and science programming. One of Ohio's premier private wildlife attractions.	267 S. Lightner Road, Port Clinton, OH 43452		Ottawa	Bay	Bay Township	41.4688	-82.9942	86HVF294+G8		Private for-profit wildlife park. Baseline seed confirmed. T8 per §4 — private, fee-based public access. Approximately 100 acres; exact parcel acreage TBD at GPS acquisition pass. | Drive-thru safari; walk-thru safari; Giraffe Barn experience; Sloth Feeding Encounter; conservation programming; seasonal operation	https://africansafariwildlifepark.com/			2026-05-20	2026-05-20
John Braun Park	Park			Active	Private (independent nonprofit Board of Directors; Resurrection Lutheran Church historical connection)	John E. Braun Memorial Park Board of Directors	Catawba Island Garden Club (volunteer maintenance)		12-acre private park managed by an independent Board of Directors. Land gifted by Mr. and Mrs. Sherman Titsworth; park dedicated September 27, 1970 as the Dr. John E. Braun Memorial Park. Park board operates independently of church funding (no state or federal funding). Catawba Island Garden Club maintains flower plantings.	2370 NE Catawba Road, Catawba Island Township, Ottawa County, OH	12.0	Ottawa	Catawba Island	Catawba Island Township	41.5715	-82.8678	86HVH4CJ+JV	Garden	T5-FLAG-1 RESOLVED T6: private/independent Board of Directors — T8, not municipal. Mailing address: Dr. John E. Braun Memorial Park, P.O. Box 207, Port Clinton, OH 43452. Board president: Larry Schultz. Address variant: 2280 NE Catawba Rd cited in Team Ohio Sports listing; 2370 NE Catawba Rd cited in The Beacon article. Use 2370 pending GPS verification. T8 per §4.3 — private parcel, independent board. | Park grounds	https://www.thebeacon.net/catawba-island-garden-club-john-braun-park-a-blossoming-partnership/	https://teamohiosports.com/listing/john-braun-park/		2026-05-20	2026-05-20
Schedel Arboretum and Gardens	Curated Biological Site	Arboretum		Active	Private nonprofit — Joseph J. & Marie P. Schedel Foundation (501c3)	Joseph J. & Marie P. Schedel Foundation			17-acre garden estate on the banks of the Portage River in Elmore, Ohio. Founded by Joseph and Marie Schedel who traveled to over 120 countries acquiring unique plants, art, and antiques. The Schedel Foundation (created 1963) assumed care after Marie's death in 1989 and opened the gardens to the public in 1991. Home to the Leo Pelka Bonsai Shelter (120+ bonsai species) and the world's largest collection of lithophanes (Blair Museum of Lithophanes). A nature experience unlike any other in Northwest Ohio.	19255 West Portage River South Road, Elmore, OH 43416 (Harris Township, Ottawa County)	17.0	Ottawa	Harris	Harris Township	41.490928	-83.259007	86HRFPRR+99	Arboretum; Garden	Operated by Joseph J. & Marie P. Schedel Foundation (501c3, EIN 346557721). Staged at T8 consistent with baseline seed classification; foundation is a garden/arboretum foundation rather than a conservation land trust per T7 §2.1 criteria. Harris Township (Ottawa County); Lucas County government website also lists property — COUNTY_UNCERTAIN flag: verify parcel county at normalization. Baseline seed confirmed: 'Schedel Arboretum & Gardens | Unknown | In Elmore; verify ownership.' | Leo Pelka Bonsai Shelter; Blair Museum of Lithophanes; wedding and event venue; summer kids camps; seasonal hours; admission fee (adult $14; senior $13; child $6); membership available	https://www.schedel-gardens.org/	https://www.schedel-gardens.org/about.html;https://www.schedel-gardens.org/visit.html;https://www.causeiq.com/organizations/the-joseph-j-and-marie-p-schedel-foundation,346557721/		2026-05-20	2026-05-20
The Islander Golf and Country Club	Recreation Facility	Golf Course		Active	Private (for-profit golf course)	The Islander Golf and Country Club (private operator)				2590 Sand Road, Port Clinton, OH 43452		Ottawa	Catawba Island	Catawba Island Township	41.573	-82.8734	86HVH4FG+6J	Golf Course	: Golf course — all types in scope. Public 18-hole course built 1970. Also known as Catawba Willow Golf & Country Club (former name). Phone: 419-734-2524. Status: Active — public tee times. | par 71; 5572 yards; public tee times; built 1970	https://www.golfpass.com/travel-advisor/courses/10943-the-islander-golf-country-club	https://www.ohiogolf.com/golfcourses/the-islander-golf-and-country-club		2026-05-20	2026-05-20
Catawba Island Club	Park			Active	Private (members-only club)	Catawba Island Club (private members club)			Private members-only club on Lake Erie shore. Golf traditions date to the 1920s with a nine-hole course associated with Catawba Cliffs Community. Features an Arthur Hills-designed golf course — one of the only courses along the Lake Erie shoreline. Club also includes dining, boating, pool, racquet sports, and fitness.	4235 E. Beachclub Road, Port Clinton, OH 43452 (Catawba Island Township)		Ottawa	Catawba Island	Catawba Island Township	41.5777	-82.8437	86HVH5H4+3G	Fitness Station; Golf Course; Watercraft Access	: Golf course — all types in scope. Members-only — no public tee times. Status: Active — members-only. Historic club dating to 1920s. PGA Head Pro: Patrick Griffin. Phone (golf shop): 419-797-9813. | pro shop; private lessons; youth golf camps; dining; racquet sports	https://cicclub.com/	https://cicclub.com/golf		2026-05-20	2026-05-20
Oak Harbor Golf Club	Recreation Facility	Golf Course		Active	Private (for-profit golf course)	Oak Harbor Golf Club (private operator)			18-hole golf course on the banks of the Portage River in Oak Harbor. Formerly known as Portage Point Golf Club; first opened 1964 with nine holes. Expanded to 18 holes over time, playing from 5,300 to 6,500 yards. Features watered fairways, driving range with natural tees, pro shop, and The Village Grill & Patio restaurant.	Oak Harbor, OH 43449 (on banks of Portage River)		Ottawa	Carroll	Carroll Township	41.5557	-83.1179	86HRHV4J+7R	Grill	: Golf course — all types in scope. Public/semi-private. Former name: Portage Point Golf Club. Built 1964. Status: Active — open tee times. MINIMAL_DATA: street address TBD at GPS acquisition pass. | 18-hole course; driving range; pro shop; PGA instruction; season passes; scenic Portage River views	https://www.oakharborgolfclub.com/	https://www.shoresandislands.com/listing/oak-harbor-golf-club/513016/		2026-05-20	2026-05-20
Bay Point Golf Club	Recreation Facility	Golf Course		Active	Private (for-profit golf course associated with Bay Point Resort and Marina)	Bay Point Golf Club / Bay Point Resort and Marina				10948 E. Bay Shore Road, Marblehead, OH 43440		Ottawa	Danbury	Danbury Township	41.528	-82.769	86HVG6HJ+59	Golf Course	: Golf course — all types in scope. 9-hole public course at Bay Point Resort and Marina, Marblehead. Status: Active — open tee times. | public access; phone: 419-798-4434	https://www.pga.com/play/oh/marblehead/bay-point-golf-course/0043330	https://www.golfpass.com/travel-advisor/courses/10804-bay-point-golf-club		2026-05-20	2026-05-20
Saunders Golf Course	Recreation Facility	Golf Course		Active	Private (resort/for-profit)	Saunders Cottages and Golf Course			Par 3 nine-hole walking golf course on South Bass Island (Put-in-Bay). One of the few courses where golf carts are forbidden — walking only. Built 1954. Part of Saunders Cottages resort.	1495 Catawba Avenue, Put-In-Bay, OH 43456 (South Bass Island)		Ottawa	Salem	Salem Township	41.528	-83.128	86HRGVHC+5Q		: Golf course — all types in scope. Public par 3 walking course, built 1954. On South Bass Island (Put-in-Bay). Status: Active — public tee times. | 9-hole par 3 course (1235 yards; par 32); walking only — no golf carts; club and cart rentals available; Bent Grass greens; built 1954; public access	https://putinbay.com/pib-activites/saunders-golf-course/	https://www.golfpass.com/travel-advisor/courses/10949-saunders-golf-course		2026-05-20	2026-05-20
Oak Harbor Conservation Club	Recreation Facility	Sports Complex		Active	Private nonprofit (Ohio nonprofit corporation, incorporated 1948)	Oak Harbor Conservation Club			Sportsmen's club incorporated as a nonprofit in 1948. Offers two indoor shooting ranges and a 100-yard outdoor range at the Gordon Road clubhouse. Operates a 400-acre private hunting preserve in Carroll Township for upland birds (pheasant, quail, chukar) and waterfowl. Additional property: Dr. L.J. Darr Memorial Wetlands at 12055 West Toussaint North Road. Open to public for some programs (Ladies Self Defense, smallbore league, junior programs).	975 South Gordon Road, Oak Harbor, OH 43449		Ottawa	Port Clinton		41.512	-82.929	86HVG36C+R9	Fen; Shooting Range	Private nonprofit hunting/sportsmen club (Ohio nonprofit, inc. August 20, 1948). Hunting preserve access: membership basis with some public programs. OBS-030 hunting preserve — T8 per §4. Has named second property (Dr. L.J. Darr Memorial Wetlands) staged separately. The 400-acre hunting preserve in Carroll Twp may be a parcel of the Darr Wetlands property — verify at GIS pass. | 100-yard outdoor range; 400-acre hunting preserve; waterfowl hunting; youth fishing derby; junior rifle/pistol programs; annual Wild Game Dinner; Gun Show & Swap Meet	https://ohcc.us/			2026-05-20	2026-05-20
Dr. L.J. Darr Memorial Wetlands	Memorial			Active	Private nonprofit — Oak Harbor Conservation Club	Oak Harbor Conservation Club				12055 West Toussaint North Road, Oak Harbor, OH 43449	400.0	Ottawa	Port Clinton		41.51	-82.94	86HVG356+X2	Fishing Area; Wetland	Named property of Oak Harbor Conservation Club on West Toussaint North Road. The OHCC website lists 400-acre hunting preserve in Carroll Township — this address on Toussaint North Road is in Carroll Township area; likely the same parcel as the 400-acre hunting preserve. Named wetland with conservation mission (OHGenWeb: Toussaint watershed). Verify parcel identity and acreage at GIS/auditor pass. | upland bird hunting (pheasant; quail; chukar); waterfowl hunting	https://ohcc.us/			2026-05-20	2026-05-20
Lake Erie Club	Water Site	Lake		Active	Private (hunting preserve/club)	Lake Erie Club (private)				3225 Lake Shore Drive, Port Clinton, OH 43452	125.0	Ottawa	Portage	Portage Township	41.5272	-82.9487	86HVG3G2+VG		MINIMAL_DATA — sourced from ODNR licensed hunting preserve registry (Publication 15 R1202). 125 acres; pheasant. Phone: 419-898-2830. No official website found. OBS-030 hunting preserve — T8 per §4. Active status and current governance unconfirmed — verify before upsert. | 125-acre pheasant hunting preserve; membership-based with possible public access				2026-05-20	2026-05-20
Toussaint Shooting Club	Recreation Facility			Active	Private (members-only shooting/hunting club)	Toussaint Shooting Club			Private duck hunting club established 1885 on the Toussaint River, Lake Erie's premier private shooting club.	Toussaint River area, near Port Clinton, Ottawa County, OH		Ottawa	Salem	Salem Township	41.516	-83.072	86HRGW8H+95		OBS-030 hunting/shooting preserve — T8 per §4. Established 1885; private members-only. Exact address and acreage TBD at GPS acquisition pass. Method 1 search find. | Duck hunting; waterfowl; private membership; established 1885; Toussaint River location	https://toussaintshootingclub.com/			2026-05-20	2026-05-20
St. Joseph's (Toussaint) Catholic Cemetery	Cemetery	Church Cemetery		Active	Church (Catholic parish)	Catholic parish (Toussaint area, Carroll Township)				County Road 24 at Township Road 62, Carroll Township, Ottawa County, OH (Sections 7 & 8)		Ottawa	Danbury	Danbury Township	41.538	-82.723	86HVG7QG+6R		/: T8 church cemetery. Also referenced as 'St. Joseph's Catholic Cemetery, Carroll Twp.' in GNIS/OhioGenealogyExpress. Distinct from St. Joseph's Catholic Cemetery in Danbury Twp (Marblehead). GPS and ownership confirmation TBD at acquisition pass. | Church cemetery; Catholic	https://ottawa.ohgenweb.org/places/cemeteries.htm			2026-05-20	2026-05-20
Russian Orthodox Cemetery	Cemetery	Church Cemetery		Active	Church (Russian Orthodox parish)	Russian Orthodox parish (Danbury Township)				South of 1100 block West Main Street, Marblehead (Danbury Township), Ottawa County, OH		Ottawa	Danbury	Danbury Township	41.537	-82.723	86HVG7PG+RR		/: T8 church cemetery. Location is south of 1100 Blk. West Main, Marblehead (in Danbury Township). GPS and owning parish TBD at acquisition pass. | Church cemetery; Russian Orthodox	https://ottawa.ohgenweb.org/places/cemeteries.htm			2026-05-20	2026-05-20
St. Joseph's Catholic Cemetery	Cemetery	Church Cemetery		Active	Church (Catholic parish)	Catholic parish (Danbury Township / Marblehead area)				South of 1100 block West Main Street, Marblehead (Danbury Township), Ottawa County, OH		Ottawa	Danbury	Danbury Township	41.54	-82.719	86HVG7QJ+XC		/: T8 church cemetery. Distinct from St. Joseph's (Toussaint) Catholic Cemetery in Carroll Township. Located south of 1100 Blk. West Main, Marblehead (adjacent to Russian Orthodox Cemetery). GPS and owning parish TBD at acquisition pass. Also known as 'Saint Joseph Cemetery - Danbury Twp.' in OhioGenealogyExpress. | Church cemetery; Catholic	https://ottawa.ohgenweb.org/places/cemeteries.htm			2026-05-20	2026-05-20
St. Mary's Byzantine Catholic Cemetery	Cemetery	Church Cemetery		Active	Church (Byzantine Catholic parish)	St. Mary's Byzantine Catholic Church (Danbury Township / Marblehead)				500 block East Main Street, Marblehead (Danbury Township), Ottawa County, OH		Ottawa	Danbury	Danbury Township	41.523	-82.71	86HVG7FR+52		/: T8 church cemetery. OhioGenealogyExpress: 'St. Mary's Byzantine Catholic Church Graveyard - Danbury Twp.' Located 500 Blk. East Main St., Marblehead — same block as Clemmons Cemetery (T6). GPS and parish confirmation TBD at acquisition pass. | Church cemetery; Byzantine Catholic	https://ottawa.ohgenweb.org/places/cemeteries.htm			2026-05-20	2026-05-20
St. Paul's Lutheran Church Cemetery	Cemetery	Church Cemetery		Active	Church (Lutheran parish)	St. Paul's Lutheran Church (Danbury Township)				Approximately 7 miles east of Port Clinton on SR 163, then 0.5 mile south on Church Road, Danbury Township, Ottawa County, OH		Ottawa	Bay	Bay Township	41.466	-83.052	86HRFW8X+C5		/: T8 church cemetery. Also 'St. Paul Lutheran Cemetery - Danbury Twp.' in OhioGenealogyExpress. GPS: Mapcarta shows Saint Pauls Lutheran Church Cemetery in Danbury Township. Parish confirmation TBD at acquisition pass. | Church cemetery; Lutheran; rural location on Church Road	https://ottawa.ohgenweb.org/places/cemeteries.htm			2026-05-20	2026-05-20
Tynan Cemetery	Cemetery	Private Cemetery		Active	Private (family or private)	Unknown — family or private owner				Portage Township, Ottawa County, OH		Ottawa	Danbury	Danbury Township	41.527	-82.747	86HVG7G3+Q6		/: T8 family/private cemetery. OHGenWeb: 'Tynan Cemetery — Portage Twp.' Exact location and owner TBD at acquisition pass. OhioGenealogyExpress: 'Tynan Burial Plot - Portage Twp.' — consistent with family burial plot. Governance unconfirmed — county auditor parcel check required. | Family/private burial plot	https://ottawa.ohgenweb.org/places/cemeteries.htm			2026-05-20	2026-05-20
War of 1812 Cemetery	Cemetery	Private Cemetery		Active	Unknown — adjacent to Wolcott House; governance unconfirmed	Unknown				Adjacent to Wolcott House, Bayshore Road, Danbury Township, Ottawa County, OH		Ottawa	Harris	Harris Township	41.474	-83.294	86HRFPF4+HC		: OHGenWeb 'War of 1812 Cemetery — adjacent to the Wolcott House on Bayshore Road.' Near Battlefield Park (9888 E. Bayshore Road, Danbury Township — T5 Danbury Township park). Governance unconfirmed — may be private (Wolcott House property), township, or county historical. County auditor parcel check required before upsert. OhioGenealogyExpress: 'Near 1812 Battle Site Marker - Cemetery - Danbury Twp.' — likely same cemetery. | Historic burial ground; War of 1812 era; Bayshore Road	https://ottawa.ohgenweb.org/places/cemeteries.htm			2026-05-20	2026-05-20
Guss Cemetery	Cemetery	Private Cemetery		Active	Unknown	Unknown				Elmore area (Harris Township), Ottawa County, OH		Ottawa	Benton	Benton Township	41.527	-83.274	86HRGPGG+Q9	Historic Cemetery Section	: GNIS-only — OhioGenealogyExpress lists 'Guss Cemetery - Elmore Twp.' but not present in OHGenWeb Ottawa County cemetery list. Active status and governance unconfirmed. No Elmore Township exists in Ottawa County; location is Harris Township (Elmore village area). County auditor parcel check required. Stage with status unconfirmed.	https://ohiogenealogyexpress.com/ottawa/ottawaoh_cems.htm			2026-05-20	2026-05-20
Old Elliston Cemetery	Cemetery	Public Cemetery		Active	Township (likely Benton Township)	Benton Township (presumed)				Section 29, south of Toussaint North Road, between Elliston-Trowbridge Road and Graytown Road, Benton Township, Ottawa County, OH		Ottawa	Danbury	Danbury Township	41.532	-82.755	86HVG6JW+Q2	Historic Cemetery Section	T5 miss discovered during T8 GNIS enumeration (). OHGenWeb: 'Old Elliston Cemetery — Section 29, south of Toussaint North Road.' Distinct from Elliston Cemetery (staged T5, north of Toussaint North Road, same section). Governance presumed Benton Township; confirm at county auditor. OhioGenealogyExpress: 'Old Elliston Cemetery - Benton Twp. - 135.' | distinct from Elliston Cemetery	https://ottawa.ohgenweb.org/places/cemeteries.htm			2026-05-20	2026-05-20
Hartshorn Cemetery	Cemetery	Public Cemetery		Active	Unknown (Danbury Township or private)	Unknown — Danbury Township or private owner				Danbury Township, Ottawa County, OH (exact location TBD; north side of County Road 135, approx. 11 miles east of Port Clinton)		Ottawa	Danbury	Danbury Township	41.533	-82.745	86HVG7M3+6X	Historic Cemetery Section	T5 miss discovered during T8 GNIS enumeration (). OHGenWeb: 'Hartshorn Cemetery — Danbury Twp.' Also known as Mallory Cemetery (Ohio Cemeteries 1803-2003, Ohio Genealogical Society #9184). Located on north side of County Road 135, approx. 11 miles east of Port Clinton. Governance: county auditor check required. OhioGenealogyExpress listed as 'Hartshorn Cemetery - Danbury Twp.' | also known as Mallory Cemetery	https://ottawa.ohgenweb.org/places/cemeteries.htm	https://www.findagrave.com/cemetery/2151206/hartshorn-cemetery		2026-05-20	2026-05-20
Jamison Cemetery	Cemetery	Public Cemetery		Active	Unknown (Danbury Township or private)	Unknown — Danbury Township or private owner				Danbury Township, Ottawa County, OH		Ottawa	Danbury	Danbury Township	41.535	-82.748	86HVG7M2+XQ	Historic Cemetery Section	T5 miss discovered during T8 GNIS enumeration (). OHGenWeb: 'Jamison Cemetery — Danbury Twp.' Exact location TBD. Governance: county auditor check required.	https://ottawa.ohgenweb.org/places/cemeteries.htm			2026-05-20	2026-05-20
Kelly Cemetery	Cemetery	Public Cemetery		Active	Unknown (Danbury Township or private)	Unknown — Danbury Township or private owner				Danbury Township, Ottawa County, OH		Ottawa	Harris	Harris Township	41.474	-83.289	86HRFPF6+H9	Historic Cemetery Section	T5 miss discovered during T8 GNIS enumeration (). OHGenWeb: 'Kelly Cemetery — Danbury Twp.' Exact location TBD. Governance: county auditor check required. OhioGenealogyExpress: 'Kelly Cemetery - Danbury Twp.'	https://ottawa.ohgenweb.org/places/cemeteries.htm			2026-05-20	2026-05-20
Rymers Cemetery	Cemetery	Public Cemetery		Active	Unknown (Harris Township or private)	Unknown — Harris Township or private owner				Section 18, south side of SR 105, just east of Elmore Village, Harris Township, Ottawa County, OH		Ottawa	Danbury	Danbury Township	41.547	-82.819	86HVG5WJ+Q9	Historic Cemetery Section	T5 miss discovered during T8 GNIS enumeration (). OHGenWeb: 'Rymers (Rice) Cemetery — Section 18, S. side of Ohio State Route 105, just east of Elmore Village.' Also known as Rice Cemetery (OhioGenealogyExpress cross-reference). Distinct from Harrington/Old Elmore Cemetery (Section 18, north side of Rice St). Governance: county auditor check required. | also known as Rice Cemetery	https://ottawa.ohgenweb.org/places/cemeteries.htm			2026-05-20	2026-05-20
Lockwood Cemetery	Cemetery	Public Cemetery		Active	State (ODNR / Ohio Historic Site #37)	Ohio Department of Natural Resources / Division of Parks and Watercraft	Friends of East Harbor State Park; Ottawa County Historical Society		Small historic cemetery within East Harbor State Park, near the group camp. Surrounded by wrought-iron fence. Contains stately gravestones from the 1800s including E.J. Lockwood (d. 1896) and his wife Lydia Ramsdell Lockwood. E.J. Lockwood purchased most of what is now East Harbor State Park from 1845-1847 for $1,100. Ohio Historic Site #37. Preserved by ODNR, Friends of East Harbor State Park, and Ottawa County Historical Society.	Within East Harbor State Park, near group camp, Danbury Township, Ottawa County, OH (State Route 269 area)		Ottawa	Put-in-Bay	Put-in-Bay Township	41.654	-82.821	86HVM53H+HJ	Fence	T2 miss discovered during T8 GNIS enumeration (). Baseline seed: 'Lockwood (Marshall) Cemetery | ODNR Historic Site | T2; child of East Harbor SP.' Intentionally excluded from T2 staging (noted in EHSP identity_notes_raw as 'not a separate NAP entity') — correction: baseline expected it as a separate Site. Also known as: Lockwood (Marshall) Cemetery; East Harbor State Park Cemetery (OhioGenealogyExpress/OHGenWeb). ODNR Historic Site #37. Parent site: East Harbor State Park (T2). GPS TBD at acquisition pass. | 19th-century gravestones; maintained by ODNR; NRHP-eligible	https://www.thehelmsandusky.com/features/eastharborstateparkcemetery.aspx	https://ohiodnr.gov/go-and-do/plan-a-visit/find-a-property/east-harbor-state-park		2026-05-20	2026-05-20
Aquatic Visitors Center	Cultural Facility	Visitor Center		Active	State (ODNR / Division of Wildlife)	Ohio Department of Natural Resources / Division of Wildlife			Former state fish hatchery at Put-in-Bay, in operation from 1907 to 1988 in partnership with ODNR Division of Wildlife. Converted to the Aquatic Visitors Center educational facility in 1992. Underwent a $6.2 million renovation and recently reopened. Located on the northern end of Put-in-Bay at Peach Orchard Point.	360 West Shore Boulevard, Put-In-Bay, OH 43456 (South Bass Island, Peach Orchard Point)		Ottawa	Put-in-Bay	Put-in-Bay Township	41.709	-82.822	86HVP55H+J5	Island	T2 miss discovered during T8 baseline seed investigation. Baseline seed: 'Put-In-Bay Fish Hatchery | Unknown | Verify manager.' Resolved as ODNR Division of Wildlife educational facility (not private T8). Former hatchery 1907-1988; converted to Aquatic Visitors Center 1992; recently reopened after $6.2M renovation. Parent: South Bass Island area / ODNR T2 holdings. | Educational facility; aquatic exhibits; former fish hatchery; ODNR-operated; $6.2M renovation	https://putinbay.com/pib-activites/aquatic-center/	https://www.shoresandislands.com/blog/post/back-and-better-than-ever-aquatic-visitors-center/		2026-05-20	2026-05-20
